,transDate,creditCardNum,business,category,amount,firstName,lastName,gender,street,city,state,zip,latitude,longitude,cityPop,job,dateOfBirth,transNum,unixTime,merchLatitude,merchLongitude,isFraud
91,2020-12-21 01:50,4979420000000000,fraud_DuBuque LLC,grocery_pos,127.32,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,820cc7dea858a8d0fed0ba9c8479f47a,1387590651,40.908737,-99.75458,False
92,2020-12-07 22:52,30518200000000,fraud_Powlowski-Weimann,food_dining,117.49,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,5ab53aa6c005346abbf91b4c0dd68ff2,1386456767,39.386543,-87.650837,False
93,2020-12-02 22:33,6011690000000000,fraud_Kunde-Sanford,misc_net,2.38,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,d14d3ed393bacce7da53b98556f8f850,1386023622,45.399772,-92.446662,False
94,2020-08-27 23:31,371226000000000,"fraud_Daugherty, Pouros and Beahan",shopping_pos,9.47,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,79ac38e28e71790b4ffda75c458c9403,1377646274,39.291673,-89.159467,False
95,2020-09-21 12:34,2712210000000000,"fraud_Heathcote, Yost and Kertzmann",shopping_net,15.86,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,5ee7075b360d7c6aa277b3db64b6e3fc,1379766848,29.777949,-90.536951,True
96,2020-09-04 01:05,341283000000000,fraud_Dicki Ltd,grocery_net,13.6,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,13c63fb57f6d4ae7fe526611fe9d6bcf,1378256747,30.494858,-84.634049,False
97,2020-12-01 18:43,376262000000000,fraud_Lynch-Mohr,travel,3.89,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,adad75dbdbcacd03d7b493ebeb63c40b,1385923382,28.341795,-81.854116,False
98,2020-08-25 23:58,4861310000000000000,fraud_Bins-Howell,personal_care,56.79,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,9d2aa919c92e3ec2f9b64085a14fb635,1377475119,30.964755,-90.65278,False
99,2020-08-03 12:52,4653880000000000,"fraud_Willms, Kris and Bergnaum",shopping_pos,790.4,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,35bbc964ea2c9af8838879d32851da20,1375534363,36.235864,-86.328506,True
100,2020-12-27 17:12,4514240000000000,"fraud_Cole, Hills and Jewess",home,1.19,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,980f15bbe5380e8a65c779cd1e89e742,1388164336,41.196672,-105.052738,False
101,2020-08-24 06:06,30263500000000,fraud_Parisian and Sons,gas_transport,33.73,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,025b4996aabbdc0c09f16c09369a9711,1377324362,37.899638,-111.970451,False
102,2020-12-03 13:54,6011680000000000,fraud_Block Group,misc_pos,9.25,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,369435b7082afe2f51cf4c672385f5f6,1386078845,40.190246,-106.805609,False
103,2020-09-24 22:54,30270400000000,fraud_Bednar PLC,kids_pets,20.35,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,ee7c3a95d6120dddae187ff31c177f28,1380063260,39.748842,-91.392595,True
104,2020-09-05 20:43,4191110000000000,fraud_Beier LLC,entertainment,15.2,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,0330ad9481abf5ff2c0292aa5fc5efce,1378413836,38.663967,-83.674815,False
105,2020-08-03 22:48,2358120000000000,fraud_Schmidt and Sons,shopping_net,1037.21,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,10ad75eeb90c45a7f64543463a52d998,1375570081,39.167276,-77.027134,True
106,2020-08-07 01:21,4518350000000000,fraud_Barton Inc,grocery_pos,304.69,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,34abb57ae7ba142b6876eb7189e936e5,1375838473,27.422376,-82.2434,True
107,2020-12-29 00:27,30491300000000,"fraud_Stroman, Hudson and Erdman",gas_transport,50.53,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,c51b7250adf888cdcbd44fd3d1ed42ca,1388276837,40.412028,-100.872767,False
108,2020-12-27 18:22,6593250000000000,fraud_Harris Group,food_dining,30.81,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1977-01-04,99e63ac290fa95840c3e7e71c0b1a52d,1388168548,27.428997,-80.546559,False
109,2020-08-13 03:39,4410580000000000000,fraud_Cartwright-Harris,grocery_pos,61.88,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,3a3f4f18dac44faa7d8ff183ca4f1465,1376365167,32.055452,-81.581694,False
110,2020-08-19 15:23,342036000000000,fraud_Graham and Sons,health_fitness,14.93,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,b1aed62f265a77e04ebdf401a4257ac3,1376925830,37.375995,-78.000586,False
111,2020-06-24 22:26,3593120000000000,fraud_Hills-Boyer,personal_care,46.36,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,75365b9ba05a150f1751934da9b67d9b,1372112786,44.408786,-66.960745,False
112,2020-09-06 12:10,30150700000000,"fraud_Torp, Muller and Borer",health_fitness,23.77,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,7339c5a3d19faebdd92df0d8c558dfbb,1378469427,34.101378,-85.719424,False
113,2020-08-11 18:59,4089100000000000000,fraud_Waelchi Inc,kids_pets,96.84,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,11430f712f4c1cffdbd3dc48aa9241cf,1376247560,32.240818,-95.069832,False
114,2020-06-29 02:23,3528230000000000,"fraud_Schultz, Simonis and Little",grocery_pos,342.87,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,5b2e5ab411dfd8712bce667fc37487ec,1372472608,39.533647,-75.101612,True
115,2020-12-24 21:36,6011350000000000,"fraud_Konopelski, Schneider and Hartmann",food_dining,3.65,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,80796f4437b37fbcff24502054ea5326,1387920969,33.072531,-86.861416,False
116,2020-08-21 10:58,180036000000000,fraud_DuBuque LLC,grocery_pos,80.42,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,4af8f41e51d7356090a990790092fe9b,1377082689,42.824369,-90.934447,False
117,2020-09-04 21:56,4110270000000000000,fraud_Kuphal-Predovic,misc_net,6.03,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,23285cb43df2f3c59d9307b5bf26e7d6,1378331796,32.776464,-90.222151,False
118,2020-12-01 23:35,6534630000000000,"fraud_Schroeder, Wolff and Hermiston",travel,6.71,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,b4e4ff37532475ee50066f8feb5577ea,1385940955,43.49817,-73.456172,True
119,2020-12-14 22:49,6011490000000000,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,991.22,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,7ee4e9bb090a4c3cfb0c01d5c2920455,1387061388,33.846656,-93.72454,True
120,2020-12-13 22:09,377550000000000,fraud_Jacobi and Sons,shopping_pos,949.49,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,0254cc4709d51e5d4039c465179ec0f2,1386972563,44.947379,-70.018025,True
121,2020-08-09 23:23,343819000000000,"fraud_Towne, Greenholt and Koepp",shopping_net,897.98,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,f5ee082c3221273f02ecc6ab6decd201,1376090634,41.1751,-93.983309,True
122,2020-12-04 23:03,630423000000,"fraud_Wuckert, Wintheiser and Friesen",home,257.51,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,2181d4709303be1ecb03313309778084,1386198205,49.579889,-118.25379,False
123,2020-12-25 23:47,4239440000000,fraud_Stamm-Rodriguez,misc_pos,6.68,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,46cdd6f94abb6c0d4cc6b679d495e551,1388015223,39.104885,-77.005324,False
124,2020-09-18 17:03,30029100000000,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1008.51,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,188389aa90778ce94cc404aaa3dd6764,1379523820,41.757124,-79.905766,True
125,2020-09-07 23:59,4623560000000,fraud_Boyer-Reichert,shopping_net,1023.35,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,7f329e52b14fffc9a9c8e325b7eba697,1378598378,42.773113,-94.546455,True
126,2020-12-13 15:50,4900630000000,"fraud_Roberts, Daniel and Macejkovic",kids_pets,73.38,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,cff0dcc9ac4dcd171c078c9bed85b93c,1386949811,33.588219,-117.118718,False
127,2020-12-12 04:19,3559680000000000,"fraud_Boehm, Predovic and Reinger",misc_pos,174.9,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,a14ffaad60119d7b742f1e8b65256ac4,1386821961,43.082417,-74.738252,False
128,2020-07-30 23:38,4352310000000000000,fraud_Macejkovic-Lesch,shopping_pos,975.25,Joseph,Bartlett,M,610 Pacheco Parkway,Falls Church,VA,22046,38.8856,-77.1802,116155,Armed forces training and education officer,1932-05-09,135d392c8bd3fbe6198116d7dd00726f,1375227530,38.385786,-77.238447,True
129,2020-12-03 18:20,4550600000000000,fraud_Lynch-Wisozk,home,24.54,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,0978ff70ccf41eb7edbf762bdbc99b09,1386094819,41.158306,-83.104566,False
130,2020-12-10 07:56,213194000000000,fraud_Koelpin and Sons,misc_net,80.42,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,cb311e6687cb875403f10b9b357e4ae9,1386662169,45.470111,-84.226927,False
131,2020-08-18 22:16,4355790000000000000,fraud_Goyette-Gerhold,kids_pets,90.77,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,6f1231ae17ed11c71d65eb1e018b1314,1376864217,39.964794,-91.517966,False
132,2020-11-28 23:22,4464460000000,fraud_Price Inc,shopping_net,6.22,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,fc3b278048a4e7cc96e33c2a4341029c,1385680942,29.258255,-84.963478,False
133,2020-08-31 23:23,6011100000000000,"fraud_Mante, Luettgen and Hackett",health_fitness,93.08,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,63721ac6971a64a051da63240ed0682a,1377991381,36.996055,-77.784656,False
134,2020-12-02 13:30,3533010000000000,fraud_Pacocha-Bauch,shopping_pos,1.97,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,aed176ec7900e01f38b54ec9d5bcc946,1385991004,42.828289,-74.718612,False
135,2020-12-13 07:06,5130480000000000,fraud_Maggio-Fahey,misc_pos,42.35,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,68a3ac459a78a6a36012d48076e6df9a,1386918364,41.82887,-83.465599,False
136,2020-06-21 22:06,3560730000000000,fraud_Hamill-D'Amore,health_fitness,24.84,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,16bf2e46c54369a8eab2214649506425,1371852399,32.575873,-102.60429,False
137,2020-08-22 16:00,4428780000000000000,fraud_Kozey-McDermott,travel,6.39,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,a34b836ef5b0dd23a47e4f03ca87e063,1377187258,42.848191,-87.225986,False
138,2020-12-05 15:46,3518760000000000,"fraud_Lowe, Dietrich and Erdman",kids_pets,38.48,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,99ca39e32aaad57fc3954ef4385a7f62,1386258409,38.367431,-109.695985,False
139,2020-08-07 22:34,4518350000000000,fraud_Smith-Stokes,misc_pos,10.46,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,f0edef50e41d8354cc6f55dab491d23a,1375914869,26.780913,-80.919804,True
140,2020-08-11 22:59,4335530000000000,"fraud_Streich, Dietrich and Barton",shopping_net,1046.78,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,b976a0235621cc119f5238d1fa484c5a,1376261967,38.123875,-91.703268,True
141,2020-12-31 07:47,676102000000,fraud_Koepp-Parker,grocery_pos,184.78,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,b496ab7cb57fd4d58ca03f5ceb237975,1388476022,37.594145,-121.654659,False
142,2020-12-08 22:46,2383460000000000,fraud_Abbott-Rogahn,entertainment,50.88,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,36f5e9d896b090af7844577a51242342,1386542794,44.072347,-70.691182,False
143,2020-09-19 15:28,180068000000000,"fraud_Gutmann, McLaughlin and Wiza",home,53.3,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,3feffea58ca24e11e72170377e7ba571,1379604501,43.165049,-88.568607,False
144,2020-08-16 15:15,3523840000000000,"fraud_Hintz, Bauch and Smith",health_fitness,47.72,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,3137542ecea366fd7c1339d5a4f467d4,1376666129,33.238654,-86.406238,False
145,2020-12-30 06:10,375534000000000,"fraud_Reichert, Huels and Hoppe",shopping_net,95.98,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,c1f340b298310b7bbeb8bba153d1de06,1388383806,38.441994,-79.655329,False
146,2020-08-23 11:52,345832000000000,"fraud_Schaefer, Fay and Hilll",entertainment,28.73,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,dfb1c9a4bd12484c0a0aba54a2a29ab9,1377258748,38.138317,-77.424676,False
147,2020-09-07 23:03,4623560000000,fraud_Koelpin and Sons,misc_net,703.63,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,5b9a484689a275eabc5bbd2fcb57b43c,1378594992,42.34765,-95.436201,True
148,2020-08-13 08:28,568279000000,fraud_O'Keefe-Hudson,grocery_pos,117.27,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,ce4789510be0d202cbbe1aca51a056d5,1376382503,47.24595,-96.482678,False
149,2020-08-29 19:07,4328930000000000,fraud_Effertz LLC,entertainment,135.9,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,9f89439169e56de7d4d53f67d8db2d6b,1377803229,43.422526,-87.065969,False
150,2020-12-08 12:07,213127000000000,fraud_Kutch-Wilderman,home,112.5,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,f2e2c1da10f89e4a5543594401f03ed2,1386504428,27.278922,-98.907785,False
151,2020-09-14 20:00,567868000000,fraud_Hills-Boyer,personal_care,31.34,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,c5ad317917c1ca2bf448645ba62c230e,1379188832,29.226925,-94.559365,False
152,2020-12-18 16:59,4358140000000000000,fraud_Wilkinson LLC,personal_care,16.52,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,2f8c602106175d90324908211402bf01,1387385984,42.307393,-91.908477,False
153,2020-12-01 01:42,30267000000000,fraud_Pacocha-O'Reilly,grocery_pos,341.52,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,f5d8457ca0d3d4c850f7893fab3f092e,1385862167,36.418006,-78.14205,True
154,2020-12-12 12:50,6544730000000000,fraud_Wisozk and Sons,misc_pos,3.54,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,7a0be223431c3f8f491f3befd6eb243c,1386852643,40.778084,-87.381313,False
155,2020-12-03 11:30,180065000000000,"fraud_Casper, Hand and Zulauf",grocery_pos,106.63,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,60d53d755b5b4f06285f008914199a8e,1386070250,39.482057,-76.857356,False
156,2020-07-19 00:28,2454080000000000,fraud_Bernhard Inc,gas_transport,9.41,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,ab0dfdf36527942d982c6e41e3708f77,1374193705,46.308768,-94.650591,True
157,2020-11-30 13:15,30501600000000,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,15.12,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,3f84ee39a607036d57bbe74882ea5da6,1385817359,31.875556,-81.66265,False
158,2020-12-11 00:34,375237000000000,"fraud_McCullough, Hudson and Schuster",food_dining,6.59,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,44be2e7086edd33d2292088ed698dcf6,1386722075,43.288705,-76.575763,False
159,2020-12-28 04:29,630485000000,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,142.04,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,11b7aebcd69e80c2703a691a811db6df,1388204996,36.396593,-120.789394,False
160,2020-09-02 10:03,4003990000000000,fraud_Vandervort-Funk,grocery_pos,308.53,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,4631ec472af86edae5b2f3230aad44f0,1378116207,33.963573,-87.201729,True
161,2020-09-24 21:42,3533740000000000,fraud_Weber and Sons,food_dining,3.75,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,2b742e475225e4af9be01a634dfa7149,1380058966,32.584106,-79.005594,False
162,2020-12-02 07:04,5540640000000000,fraud_Trantow PLC,grocery_net,63.87,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,501ddd088288b875ec7649dea7413227,1385967856,42.455016,-71.077875,False
163,2020-12-02 15:37,6011250000000000,fraud_Miller-Harris,misc_net,63.47,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,b4ffe0051faf6f5a90d0178412413c93,1385998635,42.489219,-96.706207,False
164,2020-08-26 12:21,583699000000,fraud_Block-Parisian,misc_net,781.31,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,2d56f1573e69b6e4f0b8b1e3902c77a7,1377519700,44.021869,-89.607358,True
165,2020-12-06 22:50,4464460000000,fraud_Pacocha-Weissnat,kids_pets,61.83,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,741dc732600f193c7dea34d3c804b1d3,1386370235,28.940906,-85.281279,False
166,2020-12-28 20:01,4926380000000000,fraud_Hammes-Beatty,kids_pets,79.8,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,5513b88ba6b36e38ca4705fb505a07f8,1388260903,36.119903,-91.854111,False
167,2020-09-16 00:37,3530500000000000,"fraud_Ferry, Reichel and DuBuque",grocery_net,7.88,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,48023d8c82216df25c9f24aeb635c21d,1379291820,33.96331,-118.912661,True
168,2020-09-01 21:54,3592330000000000,fraud_Thompson-Gleason,health_fitness,1.57,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,49c0aa5bbb6312e6bab12989b28731dd,1378072473,38.210699,-78.241575,False
169,2020-12-06 05:11,5152050000000000,"fraud_Casper, Hand and Zulauf",grocery_pos,73.6,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,3c0339a6dfbbfc307c5e49b0494d5910,1386306686,30.072963,-90.145187,False
